,line_id,c1,c2,c3,c4,c5,c6,c7,c8,text,cb1,cb2,cb3,cb4,cb5,cb6,cb7,cb8,page_id,filepath,fontsize,spacing_upper,spacing_lower,class
9695,r0_014,346,726,909,726,909,756,346,756,"Würde?t du gleich einmal von mir getrennt,",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,30,42,42,
9676,r0_015,395,769,964,769,964,798,395,798,"Lebte?t da, wo man die Sonne kaum kennt:",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,29,42,43,
9688,r0_016,344,810,915,810,915,841,344,841,"Jch will dir folgen durch Wälder und Meer,",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,31,43,43,
9689,r0_017,395,853,1047,853,1047,884,395,884,"Durch Eis, durch Ei?en, durch feindliches Heer.",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,31,43,42,
9693,r0_018,344,895,970,895,970,926,344,926,"Aennchen von Tharau, mein Licht, meine Sonn',",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,31,42,43,
9686,r0_019,395,937,931,937,931,969,395,969,Mein Leben ?chließ' ich um deines herum.,1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,32,43,148,
9671,r0_020,551,1086,762,1086,762,1117,551,1117,Soldatenliebe.,1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,31,148,70,
9668,r0_021,364,1138,781,1138,781,1187,364,1187,Steh' ich in fin?trer Mitternacht,1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,49,70,-187,
9680,r0_022,817,979,1127,979,1127,1000,817,1000,Wunderhorn.,1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,21,-187,225,
9682,r0_023,414,1196,844,1196,844,1225,414,1225,"So ein?am auf der fernen Wacht,",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,29,225,43,
9685,r0_024,413,1237,852,1237,852,1268,413,1268,"So denk' ich an mein fernes Lieb,",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,31,43,43,
9687,r0_025,411,1279,908,1279,908,1311,411,1311,Ob mir's auch treu und hold verblieb.,1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,32,43,44,
9679,r0_026,363,1324,767,1324,767,1355,363,1355,"Als ich zur Fahne fort gemüßt,",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,31,44,42,
9694,r0_027,411,1366,805,1366,805,1397,411,1397,"Hat ?ie ?o herzlich mich geküßt,",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,31,42,42,
9678,r0_028,410,1409,882,1409,882,1439,410,1439,"Mit Bändern meinen Hut ge?chmückt,",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,30,42,43,
9684,r0_029,412,1450,900,1450,900,1482,412,1482,Und weinend mich an's Herz gedrückt!,1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,32,43,43,
9675,r0_030,361,1494,827,1494,827,1525,361,1525,"Sie liebt mich noch, ?ie i?t mir gut.",1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,31,43,43,
9692,r0_031,238,1534,894,1534,894,1568,238,1568,D'rum bin ich froh und wohlgemuth:,1,1,1231,1,1231,1757,1,1757,325,/home/konle/Dropbox/OCR_lyric_res/polko/0328.xml,34,43,0,
9715,r0_001,486,165,670,165,670,188,486,188,— 309 —,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,23,0,75,
9728,r0_002,355,231,843,231,843,263,355,263,"Mein Herz ?chlägt warm in kalter Nacht,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,32,75,42,
9723,r0_003,359,273,788,273,788,305,359,305,Wenn es an's treue Lieb gedacht.,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,32,42,42,
9713,r0_004,305,316,755,316,755,347,305,347,Jetzt bei der Lampe mildem Schein,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,31,42,43,
9704,r0_005,359,359,822,359,822,390,359,390,"Geh?t du wohl in dein Kämmerlein,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,31,43,43,
9702,r0_006,312,402,851,402,851,433,312,433,Und ?chick?t dein Nachtgebet zum Herrn,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,31,43,42,
9722,r0_007,359,444,827,444,827,475,359,475,Auch für den Lieb?ten in der Fern'!,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,31,42,44,
9706,r0_008,306,487,807,487,807,519,306,519,"Doch wenn du traurig bi?t und wein?t,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,32,44,42,
9729,r0_009,357,530,817,530,817,561,357,561,Mich von Gefahr umrungen mein?t:,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,31,42,42,
9701,r0_010,358,574,753,574,753,603,358,603,"Sei ruhig, bin in Gottes Hut,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,29,42,37,
9709,r0_011,357,616,754,616,754,640,357,640,Er liebt ein treu Soldatenblut.,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,24,37,49,
9698,r0_012,306,657,828,657,828,689,306,689,"Die Glocke ?chlägt, bald naht die Rund',",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,32,49,42,
9705,r0_013,359,700,820,700,820,731,359,731,Und lö?t mich ab zu die?er Stund';,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,31,42,43,
9727,r0_014,358,742,813,742,813,774,358,774,Schlaf' wohl im ?tillen Kämmerlein,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,32,43,37,
9708,r0_015,357,785,826,785,826,811,357,811,Und denk' in deinen Träumen mein!,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,26,37,70,
9720,r0_016,458,864,659,864,659,881,458,881,,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,17,70,88,
9721,r0_017,537,934,624,934,624,969,537,969,Gruß.,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,35,88,-121,
9725,r0_018,672,827,829,827,829,848,672,848,Wilhelm Hauff.,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,21,-121,185,
9718,r0_019,342,985,800,985,800,1033,342,1033,"o viel Stern' am Himmel ?tehen,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,48,185,40,
9703,r0_020,392,1043,772,1043,772,1073,392,1073,"An dem güldnen blauen Zelt,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,30,40,43,
9700,r0_021,391,1086,794,1086,794,1116,391,1116,So viel Schäflein als da gehen,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,30,43,43,
9712,r0_022,391,1128,772,1128,772,1159,391,1159,"Jn dem grünen, grünen Feld,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,31,43,43,
9714,r0_023,391,1171,771,1171,771,1202,391,1202,"So viel Vögel als da fliegen,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,31,43,42,
9717,r0_024,393,1214,790,1214,790,1244,393,1244,"Als da hin und wieder fliegen,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,30,42,44,
9719,r0_025,392,1256,764,1256,764,1288,392,1288,So viel Mal ?ei du gegrüßt!,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,32,44,41,
9711,r0_026,341,1299,764,1299,764,1329,341,1329,"Soll ich dich denn nimmer ?ehen,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,30,41,42,
9726,r0_027,393,1341,722,1341,722,1371,393,1371,Nun ich ewig ferne muß?,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,30,42,44,
9710,r0_028,393,1384,816,1384,816,1415,393,1415,"Ach, das kann ich nicht ver?tehen,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,31,44,42,
9716,r0_029,391,1427,732,1427,732,1457,391,1457,O du bittrer Scheide?chluß!,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,30,42,43,
9707,r0_030,393,1466,939,1466,939,1500,393,1500,"Wär' ich lieber ?chon ge?torben,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,34,43,42,
9724,r0_031,394,1510,786,1510,786,1542,394,1542,"Eh' ich mir ein Lieb erworben,",1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,32,42,46,
9699,r0_032,393,1553,741,1553,741,1588,393,1588,Wär' ich jetzo nicht betrübt.,1,1,1231,1,1231,1757,1,1757,326,/home/konle/Dropbox/OCR_lyric_res/polko/0329.xml,35,46,0,
9746,r0_001,550,162,735,162,735,186,550,186,— 310 —,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,24,0,73,
9758,r0_002,364,229,784,229,784,259,364,259,"Weiß nicht, ob auf die?er Erden,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,30,73,42,
9754,r0_003,415,272,802,272,802,301,415,301,"Die des herben Jammers voll,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,29,42,43,
9744,r0_004,415,314,861,314,861,344,415,344,Nach viel Trüb?al und Be?chwerden,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,30,43,43,
9735,r0_005,412,357,724,357,724,387,412,387,Jch dich wieder?ehen ?oll.,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,30,43,40,
9733,r0_006,416,400,882,400,882,427,416,427,"Was für Wellen, was für Flammen",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,27,40,46,
9753,r0_007,415,442,794,442,794,473,415,473,"Schlagen über mir zu?ammen,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,31,46,42,
9737,r0_008,414,485,808,485,808,515,414,515,"Ach, wie greß i?t meine Noth!",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,30,42,48,
9759,r0_009,362,527,761,527,761,563,362,563,Mit Geduld will ich es tragen.,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,36,48,38,
9732,r0_010,414,568,781,568,781,601,414,601,"Denk' ich immer nur zu dir,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,33,38,42,
9740,r0_011,415,613,776,613,776,643,415,643,Alle Morgen will ich ?agen:,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,30,42,43,
9730,r0_012,418,655,893,655,893,686,418,686,"O mein Lieb, wann komm?t zu mir?",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,31,43,41,
9736,r0_013,415,698,781,698,781,727,415,727,"Alle Abend will ich ?prechen,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,29,41,44,
9757,r0_014,416,741,870,741,870,771,416,771,Wenn mir meine Aeuglein brechen:,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,30,44,43,
9739,r0_015,413,781,811,781,811,814,413,814,"O mein Lieb, gedenk an mich!",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,33,43,42,
9751,r0_016,362,825,887,825,887,856,362,856,"Ja, ich will dich nicht verge??en.",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,31,42,41,
9752,r0_017,418,868,779,868,779,897,418,897,Enden nie die Liebe mein;,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,29,41,43,
9755,r0_018,417,911,756,911,756,940,417,940,Wenn ich ?ollte unterde??en,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,29,43,48,
9749,r0_019,416,954,794,954,794,988,416,988,"Auf dem Todbett ?chlafen ein,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,34,48,39,
9734,r0_020,415,996,844,996,844,1027,415,1027,"Auf dem Kirchhof will ich liegen,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,31,39,42,
9731,r0_021,416,1039,849,1039,849,1069,416,1069,"Wie das Kindlein in der Wiegen,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,30,42,43,
9743,r0_022,416,1080,813,1080,813,1112,416,1112,Das die Lieb' thut wiegen ein.,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,32,43,40,
9745,r0_023,652,1123,848,1123,848,1152,652,1152,Wunderharn.,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,29,40,155,
9748,r0_024,393,1271,901,1271,901,1307,393,1307,Wohl heute noch und morgen —,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,36,155,51,
9750,r0_025,682,1321,1009,1321,1009,1358,682,1358,"Wo's ?chneiet rothe Ro?en,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,37,51,26,
9742,r0_026,682,1357,1036,1357,1036,1384,682,1384,Da regnet's Thränen d'rein.,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,27,26,72,
9756,r0_027,387,1402,839,1402,839,1456,387,1456,Woht heute noch und morgen,1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,54,72,34,
9741,r0_028,437,1462,715,1462,715,1490,437,1490,"Da bleibe ich bei dir,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,28,34,44,
9747,r0_029,439,1504,875,1504,875,1534,439,1534,"Wenn aber kommt der dritte Tag,",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,30,44,43,
9738,r0_030,440,1543,800,1543,800,1577,440,1577,"So muß ich fort von hier.""",1,1,1231,1,1231,1757,1,1757,327,/home/konle/Dropbox/OCR_lyric_res/polko/0330.xml,34,43,0,
9778,r0_001,490,159,674,159,674,182,490,182,— 311 —,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,23,0,73,
9791,r0_002,345,222,746,222,746,255,345,255,",,Wann komm?t du aber wieder,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,33,73,44,
9786,r0_003,394,268,659,268,659,299,394,299,"Herzallerlieb?ter mein,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,44,42,
9776,r0_004,394,311,761,311,761,341,394,341,Und brich?t die rothen Ro?en,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,30,42,50,
9767,r0_005,394,354,924,354,924,391,394,391,"Und trink?t den kühlen Wein?""",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,37,50,35,
9764,r0_006,345,391,723,391,723,426,345,426,"""Wenn's ?chneiet rothe Ro?en,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,35,35,43,
9785,r0_007,395,438,762,438,762,469,395,469,Wenn's regnet kühlen Wein;,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,43,46,
9769,r0_008,226,481,793,481,793,515,226,515,So lang' ?oll?t du noch harren.,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,34,46,40,
9792,r0_009,393,525,666,525,666,555,393,555,"Herzallerlieb?te mein!""",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,30,40,43,
9763,r0_010,345,566,745,566,745,598,345,598,"Ging ?ie in's Vaters Gärtelein,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,32,43,42,
9772,r0_011,396,610,740,610,740,640,396,640,"Legt nieder ?ich, ?chlief ein;",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,30,42,43,
9760,r0_012,394,652,802,652,802,683,394,683,"Da träumet ihr ein Träumelein,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,43,43,
9768,r0_013,395,694,734,694,734,726,395,726,Wie's regnet kühlen Wein.,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,32,43,42,
9790,r0_014,344,739,653,739,653,768,344,768,"Und als ?ie da erwachte,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,29,42,42,
9771,r0_015,395,781,711,781,711,810,395,810,"Da war es lauter nichts,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,29,42,44,
9783,r0_016,294,821,751,821,751,854,294,854,Da blühten wohl die Ro?en,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,33,44,42,
9784,r0_017,395,866,668,866,668,896,395,896,Und blühten über ?ie.,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,30,42,43,
9788,r0_018,345,908,716,908,716,939,345,939,Ein Haus thät ?ie ?ich bauen,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,43,43,
9781,r0_019,395,952,713,952,713,982,395,982,"Von lauter grünem Klee,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,30,43,43,
9766,r0_020,396,994,794,994,794,1025,396,1025,"Thät aus zum Himmel ?chauen,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,43,43,
9762,r0_021,396,1037,752,1037,752,1068,396,1068,Wohl nach dem Ro?en?chnee.,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,43,42,
9775,r0_022,346,1079,767,1079,767,1110,346,1110,"Mit gelb Wachs thät ?ie's decken,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,42,43,
9777,r0_023,397,1122,667,1122,667,1153,397,1153,"Mit gelber Lilie rein,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,43,42,
9780,r0_024,396,1164,760,1164,760,1195,396,1195,"Daß ?ie ?ich könnt' ver?tecken,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,42,43,
9782,r0_025,397,1207,759,1207,759,1238,397,1238,Wenn's regnet kühlen Wein.,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,43,42,
9774,r0_026,346,1251,758,1251,758,1280,346,1280,"Und als das Haus gebauet war,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,29,42,43,
9789,r0_027,397,1293,779,1293,779,1323,397,1323,Trank ?ie den Herrgotts-Wein;,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,30,43,43,
9773,r0_028,399,1335,813,1335,813,1366,399,1366,"Ein Ro?enkränzlein in der Hand,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,43,42,
9779,r0_029,353,1379,710,1379,710,1408,353,1408,Schlief ?ie darinnen ein.,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,29,42,44,
9770,r0_030,347,1421,657,1421,657,1452,347,1452,"Der Knabe kehrt zurücke,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,44,41,
9787,r0_031,399,1464,718,1464,718,1493,399,1493,"Geht in den Garten ein,",1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,29,41,44,
9761,r0_032,397,1506,779,1506,779,1537,397,1537,Trägt einen Kranz von Ro?en,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,44,43,
9765,r0_033,402,1549,710,1549,710,1580,402,1580,Und einen Becher Wein.,1,1,1231,1,1231,1757,1,1757,328,/home/konle/Dropbox/OCR_lyric_res/polko/0331.xml,31,43,0,
9809,r0_001,547,141,733,141,733,164,547,164,— 312 —,1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,23,0,74,
9822,r0_002,422,208,761,208,761,238,422,238,Hat mit dem Fuß ge?toßen,1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,30,74,43,
9817,r0_003,471,250,770,250,770,281,471,281,"Wohl an das Hügelein,",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,31,43,42,
9807,r0_004,473,290,842,290,842,323,473,323,"Er fiel, da ?chneit' es Ro?en,",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,33,42,43,
9798,r0_005,475,334,802,334,802,366,475,366,Da regnet's kühlen Wein.,1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,32,43,31,
9796,r0_006,761,376,889,376,889,397,761,397,Wunderhorn.,1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,21,31,77,
9816,r0_007,458,438,837,438,837,474,458,474,"Sag', ich ließ ?ie grüßen.",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,36,77,57,
9800,r0_008,388,485,864,485,864,531,388,531,lenn du ber meim Schätzel komm?t.,1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,46,57,43,
9823,r0_009,438,542,762,542,762,574,438,574,"Sag', ich ließ ?ie grüßen.",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,32,43,42,
9795,r0_010,388,584,802,584,802,616,388,616,"Wenn ?ie fraget, wie mir's geht,",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,32,42,43,
9803,r0_011,440,627,751,627,751,659,440,659,"Sag', auf beiden Füßen.",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,32,43,43,
9793,r0_012,388,671,769,671,769,702,388,702,"Wenn ?ie fraget, ob ich krank,",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,31,43,43,
9799,r0_013,438,713,727,713,727,745,438,745,"Sag', ich ?ei ge?torben.",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,32,43,42,
9821,r0_014,387,757,777,757,777,787,387,787,"Wenn ?ie an zu weinen fangt,",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,30,42,43,
9802,r0_015,440,799,740,799,740,830,440,830,"Sag', ich käme morgen.",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,31,43,31,
9814,r0_016,743,840,867,840,867,861,743,861,Wunderhorn.,1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,21,31,87,
9815,r0_017,451,912,838,912,838,948,451,948,Das verla??ene Mägdlein.,1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,36,87,65,
9819,r0_018,424,958,820,958,820,1013,424,1013,"rüh, wenn die Hähne krähn,",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,55,65,33,
9812,r0_019,475,1015,870,1015,870,1046,475,1046,"Eh' die Sternlein ver?chwinden,",1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,31,33,43,
9797,r0_020,472,1059,793,1059,793,1089,472,1089,Muß ich am Herde ?tehn.,1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,30,43,44,
9794,r0_021,471,1103,720,1103,720,1133,471,1133,Muß Feuer zünden.,1,1,1231,1,1231,1757,1,1757,329,/home/konle/Dropbox/OCR_lyric_res/polko/0332.xml,30,44,43,
